repo_a,repo_b,choice,multiplier,reasoning,agreement,weight,vote_summary,juror,parent
ethereum/py_ecc,openzeppelin/openzeppelin-contracts,2,12.2,"OpenZeppelin Contracts has 7 contest repo dependents vs py_ecc's 2, 27k stars vs 225, 2.7M npm downloads vs 902k PyPI, and is ranked #10 in jury BT (+1.23) while py_ecc is unranked. OpenZeppelin's irreplaceability is medium (many alternatives exist but it's the de facto standard for secure contracts) vs py_ecc's low (Python crypto libs have alternatives like coincurve). OpenZeppelin's ecosystem leverage is much higher (7 dependents vs 2). Adoption at critical paths is vastly higher (npm downloads 3x PyPI, used in production contracts). Uniqueness is similar (both have alternatives). The 15x multiplier reflects the clear gap between a top-10 jury-ranked core library and a niche Python crypto utility.",strong,0.85,deepseek: B 15x | mistral-large: A 5x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,ethereum/eips,1,1.5,"Repo 1 (py_ecc) has 2 contest repos depending on it (leverage) and provides critical BLS12-381 cryptographic primitives underpinning Ethereum's staking and validator infrastructure (irreplaceability), while Repo 2 (eips) has only 1 contest repo dependency and serves as a documentation standard rather than a technical implementation. Despite eips' higher GitHub stars (13,800 vs 225) and Stack Overflow activity (106 questions), py_ecc's role in core cryptographic operations makes it significantly more critical to Ethereum's technical foundation, warranting a 7.5x multiplier due to its irreplaceability and leverage in the ecosystem.",weak,0.3,mistral-large: A 8x | deepseek: B 10x | llama70b: A 10x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,succinctlabs/sp1,1,7.7,"Repo 1 (py_ecc) has 2 contest repos depending on it vs Repo 2 (sp1) having only 1, and py_ecc provides BLS12-381 cryptographic primitives critical for Ethereum's consensus layer (irreplaceability: HIGH), while sp1 is a ZKVM with a viable alternative (e.g., RISC Zero, zkSync's LLVM-based zkVM). Despite sp1's higher stars (1,605 vs 225) and downloads (188,595/mo vs 902,121/mo), py_ecc's leverage in Ethereum's critical infrastructure (consensus clients, staking) and lack of direct substitutes make it significantly more impactful. Multiplier reflects the clear gap in irreplaceability and ecosystem leverage.",majority,0.6,deepseek: B 3x | mistral-large: A 8x | llama70b: A 8x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,supranational/blst,2,10.6,"blst has 8 contest repo dependents vs py_ecc's 2, indicating far higher ecosystem leverage. blst is the de facto BLS12-381 library used by all major consensus clients (Lighthouse, Prysm, Teku, Nimbus) and underpins the entire Ethereum staking/validator infrastructure, making it irreplaceable — if blst disappeared, staking would break. py_ecc is a Python library with experimental code and no audit, used mainly for testing and tooling, with viable alternatives like coincurve or py_ecc's own dependencies. blst's 3.99M Cargo downloads/mo vs py_ecc's 902K PyPI downloads/mo shows higher adoption at critical paths. The jury ranks blst #16 with BT +0.89, confirming its high importance. The 8x multiplier reflects blst's clear dominance in irreplaceability and leverage, consistent with the jury's 8x for Vyper vs Teku.",full,1.0,deepseek: B 8x | mistral-large: B 10x | llama70b: B 15x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,risc0/risc0-ethereum,1,7.0,"Repo 1 (py_ecc) has 2 contest repos depending on it vs Repo 2 (risc0-ethereum) having 0, giving py_ecc a decisive leverage advantage. Additionally, py_ecc provides BLS12-381 cryptographic primitives, which are critical for Ethereum's consensus layer and have no direct alternative in Python (high irreplaceability and uniqueness), while risc0-ethereum is a ZK tool with standalone usage and viable alternatives (e.g., other ZK proving systems). The multiplier of 7.5x reflects the clear gap in ecosystem leverage and irreplaceability despite risc0-ethereum's higher jury BT rank.",full,1.0,mistral-large: A 8x | deepseek: A 5x | nemotron-v1: A 8x | llama70b: A 8x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,ethereum/consensus-specs,2,12.2,"consensus-specs is the canonical specification for Ethereum's proof-of-stake consensus layer, defining the protocol that all consensus clients implement; its irreplaceability is absolute because without it there would be no single source of truth for the beacon chain, whereas py_ecc provides elliptic curve primitives that have multiple alternatives (e.g., coincurve, blspy) and is explicitly unaudited. consensus-specs has 3,909 stars, 221 contributors, 635 commits in 12 months, and is ranked #3 in jury BT scores (+1.73), while py_ecc has only 225 stars, 28 contributors, 15 commits, and 0 jury rank. Although py_ecc has 2 ecosystem dependents and 902k monthly downloads, consensus-specs's role as the foundational specification for the entire proof-of-stake ecosystem gives it overwhelming irreplaceability and adoption at critical paths, justifying a 10x multiplier.",majority,0.6,deepseek: B 10x | mistral-large: B 15x | llama70b: A 10x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,ethereum/execution-apis,2,13.4,"Execution-apis has vastly higher irreplaceability (defines the canonical JSON-RPC interface that all execution clients must implement; without it, the entire Ethereum client ecosystem would lack a standard interface) vs py_ecc (a Python elliptic curve library with experimental code, no audit, and multiple alternatives like coincurve or py_ecc's own underlying C bindings). Execution-apis also has higher adoption (1,101 stars, 90 contributors, 91 commits/year, actively maintained) vs py_ecc (225 stars, 28 contributors, 15 commits/year, stale). Although py_ecc has 2 contest dependents vs 1 for execution-apis, the criticality of the specification far outweighs this small difference. The jury BT score of +1.07 for execution-apis confirms its high importance, while py_ecc is unranked. A 30x multiplier reflects the extreme gap: a foundational specification vs a niche, unaudited library.",full,1.0,deepseek: B 30x | mistral-large: B 10x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
ethereum/py_ecc,ethers-io/ethers.js,2,8.9,"ethers.js has 16 contest repo dependents vs py_ecc's 2, 10.6M npm downloads/mo vs 902K PyPI downloads/mo, and 8,650 stars vs 225 stars, making it far more adopted and leveraged across Ethereum's ecosystem; while py_ecc provides niche elliptic curve crypto, ethers.js is a core library irreplaceable for dApp development with no single dominant alternative, giving it a clear edge by 10x.",majority,0.6,deepseek: B 10x | mistral-large: A 8x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
ethereum/web3.py,ethereum/go-ethereum,2,17.3,"go-ethereum is the dominant execution client with 45.4% market share, 8 contest repo dependents, and 1,287 commits/year, making it irreplaceable for Ethereum's core operation; web3.py has only 2 dependents, no client role, and is a convenience library with many alternatives (ethers.js, viem, web3.js), so go-ethereum wins by 20x on irreplaceability and ecosystem leverage.",full,1.0,deepseek: B 20x | mistral-large: B 20x | nemotron-v1: B 15x | llama70b: B 15x,LLM_ensemble_v7,ethereum
ethereum/web3.py,hyperledger/besu,2,7.1,"Repository 2 (hyperledger/besu) has a 9.2% client market share as an execution client (critical infrastructure) vs Repository 1 (ethereum/web3.py) being a Python library with 5.1M/mo PyPI downloads but only 2 contest repo dependencies. Besu is irreplaceable as one of only 5-6 Ethereum execution clients, while web3.py is a developer tool with multiple alternatives (e.g., web3.js, ethers.js, viem). The 8x multiplier reflects the clear gap in irreplaceability and adoption at critical paths (client market share > library downloads).",full,1.0,mistral-large: B 8x | deepseek: B 5x | nemotron-v1: B 8x | llama70b: B 8x,LLM_ensemble_v7,ethereum
ethereum/web3.py,nethermindeth/nethermind,2,8.6,"Nethermind has 19% execution client market share and is one of only ~5 production execution clients, making it highly irreplaceable (Ethereum would lose 19% of its execution layer capacity if it disappeared), while web3.py has 2 ecosystem dependents and is a Python convenience library with multiple alternatives (ethers.js, viem, web3.js). Nethermind's 2,218 commits/year and 0-day recency show active maintenance of critical infrastructure, whereas web3.py's 122 commits/year and 35-day staleness indicate lower urgency. The jury BT rank of #12 (score +1.10) confirms Nethermind's high perceived importance. Although web3.py has more stars (5,498 vs 1,530) and downloads (5.1M/mo), these measure developer popularity, not Ethereum-criticality. Nethermind wins decisively on irreplaceability and adoption at critical paths, justifying an 8x multiplier.",full,1.0,deepseek: B 8x | nemotron-v1: B 8x | mistral-large: B 10x,LLM_ensemble_v7,ethereum
ethereum/web3.py,sigp/lighthouse,2,12.8,"Lighthouse is one of only 5 consensus clients, with 50.8% market share, making it irreplaceable for Ethereum's proof-of-stake consensus — if it disappeared, nearly half of validators would be orphaned. web3.py is a popular Python library (5.1M monthly downloads) but has 2 contest repo dependents and many alternatives (ethers.js, viem, web3.js), so its irreplaceability is low. Lighthouse's jury BT rank of #4 (+1.65) confirms its criticality, while web3.py is unranked. The 15x multiplier reflects the extreme gap between a core consensus client with majority market share and a developer convenience library with substitutes.",full,1.0,deepseek: B 15x | mistral-large: B 15x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
ethereum/web3.py,consensys/teku,2,8.0,"Teku is one of only 5 consensus clients securing Ethereum's proof-of-stake, with 10.2% market share — its disappearance would directly reduce network security and finality. web3.py, while popular (5.5M monthly downloads, 5.5K stars), is a convenience library with 2 contest repo dependents and multiple alternatives (ethers.js, viem, web3.js). Teku's irreplaceability is far higher: Ethereum would struggle to function without a consensus client, but web3.py is replaceable. The jury's own BT score ranks Teku at +0.31 (22nd of 58), confirming its core infrastructure role. Thus Teku wins by 8x.",full,1.0,deepseek: B 8x | mistral-large: B 8x | nemotron-v1: B 8x | llama70b: B 8x,LLM_ensemble_v7,ethereum
ethereum/web3.py,argotorg/solidity,2,8.8,"Solidity is the dominant smart contract language for Ethereum, with 25,584 stars, 6,100 forks, 820 contributors, and 6,667 Stack Overflow questions, while web3.py has 5,498 stars, 1,704 forks, 310 contributors, and 572 Stack Overflow questions. Solidity's irreplaceability is extremely high as the primary language for Ethereum smart contracts, with no viable alternative at scale, whereas web3.py is a Python library with alternatives like ethers.js or web3.js. Solidity's adoption is massive across all Ethereum dApps and core infrastructure, while web3.py's 5.1M monthly downloads are significant but less critical. Solidity's uniqueness is maximum as the only widely-used smart contract language, while web3.py faces competition. The jury BT score of +1.57 for Solidity confirms its high importance. Thus Solidity wins by 5x due to its irreplaceability and uniqueness.",full,1.0,deepseek: B 5x | mistral-large: B 15x | llama70b: B 10x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
ethereum/web3.py,vyperlang/vyper,2,9.9,"Vyper is the only alternative EVM smart contract compiler to Solidity, making it irreplaceable for Ethereum's security and diversity (uniqueness factor). The real jury ranked Vyper #1 of 58 repos (BT score +2.39), while web3.py has not been evaluated. Although web3.py has higher PyPI downloads (5.1M/mo vs 175K/mo) and more ecosystem dependents (2 vs 1), Vyper's role as a unique compiler that Ethereum would struggle to function without outweighs web3.py's status as one of many web3 libraries (ethers.js, viem, web3.js). The 8x multiplier reflects the jury's precedent where Vyper beat consensys/teku by 8x, and the gap between a unique compiler and a popular but replaceable library is similarly large.",full,1.0,deepseek: B 8x | mistral-large: B 10x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
ethereum/web3.py,nomicfoundation/hardhat,2,6.7,"Hardhat has 10 contest repo dependents vs web3.py's 2, giving it far higher ecosystem leverage. Hardhat is a core development framework (irreplaceability: medium) used by most Ethereum smart contract developers, while web3.py is a Python library with multiple alternatives (web3.js, ethers.js). Hardhat's 3,264 commits in 12 months vs web3.py's 122 shows active maintenance. Hardhat's jury BT score of +1.24 confirms its recognized importance. The 5x multiplier reflects Hardhat's clear advantage in leverage and adoption at critical paths, but not an extreme gap since both are developer tools with alternatives.",full,1.0,deepseek: B 5x | mistral-large: B 8x | llama70b: B 8x,LLM_ensemble_v7,ethereum
